,faq,num_faq
256,['   '],0
257,"[' How do I add pins to my pledge? If you are a normal backer and didn\'t get a early bird reward you can just upgrade your tier by: Selecting ""Manage my Pledge"" and clicking ""Upgrade my Pledge"" you then just need to select the tier you want. For Early Bird Backers you get any additional pins at the discounted price of £7. So you Select ""Manage my Pledge"" and choose ""Change my pledge"" where you add on £7 for each additional pin you want. Fri, Aug 21 2020 10:35 am EDT How do I get Tracked Shipping? You can add tracked shipping to your pledges by adding the amount below to your pledge depending on the country the pin will be shipped to. How to update your pledge for shipping - Select Manage Pledge > Select the three dots in the top right corner > Update pledge > add the correct amount to your pledge. For example if you are a UK backer the total will be £8 for the normal pin tier + £2 normal delivery + £1 for tracked shipping Fri, Aug 21 2020 10:35 am EDT Why do I have to make an account to get a pin? It is for security of payment as well as allowing backers to receive pin updates and answer a survey sent out at the end of the campaign asking for addresses. Fri, Aug 21 2020 10:37 am EDT ?  ']",3
258,['   '],0
259,['   '],0
260,['   '],0
261,['   '],0
262,['   '],0
263,['   '],0
264,['   '],0
265,['   '],0
266,['   '],0
267,"[' Who Are You? Zachary Santos, a.k.a. Zach and called Santos to my 2 best friends. Thu, Nov 9 2017 9:52 pm EST Where Did You attend University? Pursued Music Production and Sound Design for Visual Media Thu, Nov 9 2017 9:52 pm EST How Do I Know this is Real? pinch yourself and click your heals repeating ""there is no place like home"" Thu, Nov 9 2017 9:52 pm EST What do you do professionally? Music among other odd jobs here and there. Thu, Nov 9 2017 9:52 pm EST Where did you grow up? This awesome town in Contra Costa County called Pittsburg, CA. Not to be confused with the east coast. P-WORLD! Thu, Nov 9 2017 9:52 pm EST Where were you born? Oakland! From the Bay to LA to LAS VEGAS!!! Sorry... the bay in me just comes out sometimes. Thu, Nov 9 2017 9:52 pm EST ?  ']",6
268,['   '],0
269,['   '],0
270,['   '],0
271,['   '],0
272,['   '],0
273,['   '],0
274,['   '],0
275,['   '],0
276,['   '],0
277,['   '],0
278,['   '],0
279,['   '],0
280,['   '],0
281,['   '],0
282,['   '],0
283,['   '],0
284,['   '],0
285,['   '],0
286,['   '],0
287,['   '],0
288,['   '],0
289,['   '],0
290,['   '],0
291,['   '],0
292,['   '],0
293,['   '],0
294,['   '],0
295,['   '],0
296,['   '],0
297,"[' When will Tapshot be released? No firm release date has been set, although we are targeting mid June 2014. Wed, Nov 13 2013 3:47 am EST What platforms will Tapshot available on? Initially iOS and Android, with the view to look at Blackberry 10 after launch. Wed, Nov 13 2013 3:51 am EST Will this be translated into other languages? Yes! More details coming soon. Feel free to request a language... Wed, Nov 13 2013 3:51 am EST ?  ']",3
298,['   '],0
299,['   '],0
300,['   '],0
301,['   '],0
302,['   '],0
303,['   '],0
304,['   '],0
305,['   '],0
306,['   '],0
307,['   '],0
308,['   '],0
309,['   '],0
310,['   '],0
311,['   '],0
312,['   '],0
313,['   '],0
314,['   '],0
315,['   '],0
316,"["" Will the Graïnne Cover Variant be available after Kickstarter? Wed, Sep 13 2017 7:32 pm EDT What happens when the project ends? Kickstarter takes 2 weeks before sending the funds to me. Then I can pay the printer, send the files over to them and we begin the manufacturing process. Wed, Sep 13 2017 7:32 pm EDT When will Authorities That Be be shipped? According to the KrakenPrint estimate and with a little bit of buffer for unexpected delays, we’re looking at February 2018 for the arrival of the books to your homes. Wed, Sep 13 2017 7:32 pm EDT Why is shipping Authorities That Be so expensive outside of the US? This thick and bootyful book is estimated to weigh between 2 and 2.5 lbs and that is expensive to ship. We're staying on the safe side. Wed, Sep 13 2017 7:32 pm EDT Does Authorities That Be come in another language? The book only comes in English as of now because printing in another language means printing a whole other book. Fortunately, the comic is translated to French and you will be able to choose between English and French for all your PDF files. FR: La BD n'est imprimée qu'en Anglais pour le moment parce que ça coûterait double de l'imprimer dans une autre langue. Heureusement, la BD est traduite et tous vos PDF viennent en Français aussi! Wed, Sep 13 2017 7:32 pm EDT Can we order more than one book? Fri, Oct 13 2017 7:54 pm EDT Can I get both covers? 10/13 Update: Yes. You can add the other cover to your pledge in the final survey at the end of the campaign! Fri, Oct 13 2017 7:54 pm EDT Can I get both French and English PDFs? You will be asked in a survey at the end of the campaign in which language you prefer to receive your PDFs. If you wish to receive both, answering with no preference will get you both languages. Thu, Sep 21 2017 11:04 pm EDT Does the Private Commission get featured into the book? No. The private commissions will be completed after I’ve sent all the files to the printer and will have nothing to do with the actual book. The commissions can also be any subject. Fri, Sep 29 2017 7:38 am EDT How can I get in the book? You cannot be into this first book as it is already finished but you can take the Immortal Cameo Reward to become a detailed background character into the next book! This reward is very limited. Available while it lasts. Fri, Sep 29 2017 7:38 am EDT How many characters can I ask for in the Private Commission? There is a limit of three. Extra characters will require extra costs if you wish to add more of them, which we can agree upon after the campaign is over. Fri, Sep 29 2017 7:38 am EDT Can I get a private commission from you outside of Kickstarter? Fri, Sep 29 2017 7:38 am EDT How large can we ask the printing file to be for a Private Commission? The maximum on the largest side would be 32 inches. Keep in mind that the largest the file, the longer it will take to complete the art. TAKE NOTE: Requesting a large artwork in combination with a tight deadline will result in an extra charge. Sat, Sep 30 2017 7:14 pm EDT How soon can I get the Private Commission done? If you have a deadline for your commission, make sure to let me know as soon as the campaign is over. Also have any reference ready for me when we start to speed-up the process (for example, photos of your wife or pet) and clearly state what you want. Visuals examples are great. If all communication is quick and efficient on your part, I can push the artwork within a couple of weeks. Have a clear idea in mind. Prepare before we start so I can jump right into painting. Sat, Sep 30 2017 7:22 pm EDT ?  ""]",14
317,['   '],0
318,['   '],0
319,['   '],0
320,['   '],0
321,['   '],0
322,['   '],0
323,['   '],0
324,['   '],0
325,['   '],0
326,['   '],0
327,['   '],0
328,['   '],0
329,['   '],0
330,['   '],0
331,['   '],0
332,['   '],0
333,['   '],0
334,['   '],0
335,"[' Do you still get The Heist package if you pledge above $25? All pledges above $25 get the Heist package. Tue, Mar 5 2013 10:15 pm EST What happens if you get more than your $1,500 goal? We keep it. Get rich. Retire young... Not really. We put ALL extra money made into making the Burlesque Party as AWESOME AS HUMANLY POSSIBLE!!! And film our very first music video if possible! Sun, Mar 10 2013 1:33 am EST ?  ']",2
336,['   '],0
337,['   '],0
338,['   '],0
339,['   '],0
340,['   '],0
341,['   '],0
342,['   '],0
343,['   '],0
344,['   '],0
345,['   '],0
346,['   '],0
347,['   '],0
